ambito,region,provincia,distrito,total_actas,actas_contabilizadas,pct_actas,fuente_proporcion,votos_AHORA NACIÓN - AN,votos_ALIANZA ELECTORAL VENCEREMOS,votos_ALIANZA PARA EL PROGRESO,votos_AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,votos_FE EN EL PERÚ,votos_FUERZA POPULAR,votos_FUERZA Y LIBERTAD,votos_JUNTOS POR EL PERÚ,votos_LIBERTAD POPULAR,votos_PARTIDO APRISTA PERUANO,votos_PARTIDO CÍVICO OBRAS,votos_PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,votos_PARTIDO DEL BUEN GOBIERNO,votos_PARTIDO DEMOCRATICO FEDERAL,votos_PARTIDO DEMOCRÁTICO SOMOS PERÚ,votos_PARTIDO DEMÓCRATA UNIDO PERÚ,votos_PARTIDO DEMÓCRATA VERDE,votos_PARTIDO FRENTE DE LA ESPERANZA 2021,votos_PARTIDO MORADO,votos_PARTIDO PATRIÓTICO DEL PERÚ,votos_PARTIDO PAÍS PARA TODOS,votos_PARTIDO POLÍTICO COOPERACIÓN POPULAR,votos_PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,votos_PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,votos_PARTIDO POLÍTICO PERÚ ACCIÓN,votos_PARTIDO POLÍTICO PERÚ PRIMERO,votos_PARTIDO POLÍTICO PRIN,votos_PARTIDO SICREO,votos_PERÚ MODERNO,votos_PODEMOS PERÚ,"votos_PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",votos_PROGRESEMOS,votos_RENOVACIÓN POPULAR,votos_SALVEMOS AL PERÚ,votos_UN CAMINO DIFERENTE,votos_UNIDAD NACIONAL,votos_VOTOS EN BLANCO,votos_VOTOS NULOS
PERÚ,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,54,26,48.15,distrito,255,27,447,8,8,3061,10,1693,6,334,879,4,602,2,73,44,29,106,31,108,717,33,33,33,12,100,19,287,0,89,201,15,361,6,29,31,2253,791
PERÚ,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,205,195,95.12,distrito,2078,169,688,257,26,8614,48,4249,74,1326,2803,27,4452,37,521,100,150,699,397,446,3790,240,194,177,84,567,28,1232,25,524,1381,78,2722,48,185,344,6554,2926
PERÚ,LAMBAYEQUE,LAMBAYEQUE,MOCHUMÍ,57,54,94.74,distrito,318,28,897,27,11,3743,8,1557,13,196,815,8,437,15,86,18,32,195,36,72,808,50,22,33,17,112,1,164,5,147,154,17,272,12,48,63,1955,902
PERÚ,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,86,18,20.93,provincia,618,61,428,69,19,5410,16,2056,23,530,1371,9,1262,16,183,43,56,276,94,190,1256,94,52,71,32,197,9,386,7,244,365,27,695,17,92,98,3013,1273
PERÚ,LAMBAYEQUE,LAMBAYEQUE,MÓRROPE,133,95,71.43,distrito,486,84,622,115,31,11302,21,2922,17,1211,2612,7,746,17,256,66,73,346,49,298,914,169,48,98,38,154,10,290,13,406,157,35,405,17,211,91,5019,2351
PERÚ,LAMBAYEQUE,LAMBAYEQUE,OLMOS,139,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LAMBAYEQUE,LAMBAYEQUE,PACORA,23,17,73.91,distrito,115,19,57,11,7,1564,1,829,3,187,304,1,203,5,42,14,7,54,39,68,275,28,4,19,3,41,0,69,1,49,58,3,111,5,19,16,789,229
PERÚ,LAMBAYEQUE,LAMBAYEQUE,SALAS,48,10,20.83,provincia,255,25,177,28,8,2231,7,848,9,219,565,4,520,7,75,18,23,114,39,78,518,39,21,29,13,81,4,159,3,101,151,11,287,7,38,40,1243,525
PERÚ,LAMBAYEQUE,LAMBAYEQUE,SAN JOSÉ,44,37,84.09,distrito,306,25,136,8,12,2713,5,599,18,188,640,8,941,14,120,15,46,140,32,145,756,55,23,49,20,128,0,332,2,107,224,15,250,7,48,18,1219,427
PERÚ,LAMBAYEQUE,LAMBAYEQUE,TÚCUME,69,55,79.71,distrito,300,51,176,16,33,5868,14,1621,6,215,1001,3,679,10,82,48,26,232,30,135,960,38,24,45,28,156,5,189,3,228,174,21,348,11,88,87,2414,907
PERÚ,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,30,21,70.0,distrito,249,11,49,6,7,2201,3,671,13,166,331,0,350,6,54,9,13,63,11,46,370,46,7,17,9,73,4,91,0,130,94,6,186,13,37,21,917,334
PERÚ,LIMA,BARRANCA,BARRANCA,194,127,65.46,distrito,2331,202,406,53,66,9781,27,2545,69,321,3878,23,3830,96,292,249,295,590,150,286,3643,244,119,202,75,280,34,1596,29,643,1028,150,3428,40,163,101,5777,2175
PERÚ,LIMA,BARRANCA,PARAMONGA,66,55,83.33,distrito,1048,79,163,28,17,2351,23,674,18,176,1535,12,974,34,100,80,82,163,84,74,1162,47,43,70,25,88,8,418,4,306,274,50,1067,14,78,26,1919,902
PERÚ,LIMA,BARRANCA,PATIVILCA,53,42,79.25,distrito,443,57,155,8,15,2814,14,845,14,88,1145,15,680,23,37,69,58,144,35,96,806,48,32,56,24,117,5,338,4,280,193,38,558,16,52,14,1705,704
PERÚ,LIMA,BARRANCA,SUPE,70,53,75.71,distrito,622,98,141,21,21,3857,16,1175,30,98,1322,5,1080,28,65,125,124,170,36,123,1345,69,42,107,25,108,26,337,8,288,239,66,835,18,61,40,2693,899
PERÚ,LIMA,BARRANCA,SUPE PUERTO,35,32,91.43,distrito,358,56,58,9,8,1532,4,469,8,51,681,3,674,8,35,31,43,69,25,66,831,47,20,33,16,58,8,246,3,110,234,35,405,3,37,15,1025,493
PERÚ,LIMA,CAJATAMBO,CAJATAMBO,6,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CAJATAMBO,COPA,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CAJATAMBO,GORGOR,6,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CAJATAMBO,HUANCAPON,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CAJATAMBO,MANAS,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,ARAHUAY,3,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,CANTA,10,9,90.0,distrito,302,31,11,2,2,418,1,234,1,30,114,0,110,3,10,1,4,17,7,9,117,13,1,4,3,11,1,29,1,32,18,9,116,0,2,3,349,109
PERÚ,LIMA,CANTA,HUAMANTANGA,3,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,HUAROS,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,LACHAQUI,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,SAN BUENAVENTURA,2,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CANTA,SANTA ROSA DE QUIVES,21,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,CAÑETE,ASIA,38,35,92.11,distrito,421,26,62,10,12,1669,7,432,14,47,770,7,759,12,286,35,21,98,33,54,940,38,18,54,13,162,3,334,3,309,281,358,738,20,18,21,1053,387
PERÚ,LIMA,CAÑETE,CALANGO,7,7,100.0,distrito,67.0,6.0,16.0,6.0,2.0,522.0,0.0,55.0,2.0,18.0,133.0,1.0,129.0,3.0,16.0,6.0,7.0,25.0,34.0,6.0,119.0,12.0,2.0,7.0,4.0,17.0,3.0,32.0,0.0,39.0,20.0,3.0,98.0,2.0,5.0,7.0,229.0,76.0
PERÚ,LIMA,CAÑETE,CERRO AZUL,23,22,95.65,distrito,255,11,31,15,9,1256,8,251,9,48,442,5,417,3,34,27,13,71,17,24,581,30,22,17,6,55,3,146,3,82,101,11,499,5,19,10,644,258
PERÚ,LIMA,CAÑETE,CHILCA,56,38,67.86,distrito,707,43,75,21,9,2573,24,678,25,77,1418,13,1149,13,237,72,32,209,57,94,1633,59,41,44,12,111,27,435,6,339,327,46,945,16,31,34,1867,623
PERÚ,LIMA,CAÑETE,COAYLLO,5,5,100.0,distrito,40.0,5.0,3.0,9.0,0.0,319.0,4.0,55.0,3.0,16.0,111.0,2.0,110.0,2.0,6.0,12.0,1.0,5.0,0.0,3.0,87.0,11.0,3.0,6.0,2.0,7.0,1.0,12.0,0.0,13.0,25.0,5.0,90.0,2.0,5.0,3.0,175.0,27.0
PERÚ,LIMA,CAÑETE,IMPERIAL,108,93,86.11,distrito,1301,80,252,26,33,5146,24,1617,35,138,2216,10,1835,37,102,170,107,635,85,188,3184,127,136,182,36,316,7,931,10,469,624,74,1662,35,59,95,2959,1266
PERÚ,LIMA,CAÑETE,LUNAHUANA,13,13,100.0,distrito,125.0,10.0,52.0,2.0,5.0,777.0,4.0,74.0,4.0,17.0,137.0,0.0,171.0,10.0,9.0,5.0,11.0,39.0,4.0,15.0,246.0,14.0,6.0,17.0,1.0,13.0,14.0,70.0,4.0,31.0,45.0,6.0,387.0,1.0,3.0,8.0,442.0,175.0
PERÚ,LIMA,CAÑETE,MALA,85,46,54.12,distrito,1048,57,152,13,20,3611,20,946,50,196,2107,7,2413,22,176,94,67,318,116,113,1955,146,87,102,44,224,18,953,6,362,649,78,1495,13,39,43,2472,889
PERÚ,LIMA,CAÑETE,NUEVO IMPERIAL,66,55,83.33,distrito,636,54,156,22,22,3577,16,1138,41,49,1301,7,914,28,54,89,72,365,42,134,1682,66,100,76,25,341,7,454,20,312,328,37,896,17,30,35,2171,653
PERÚ,LIMA,CAÑETE,PACARAN,6,6,100.0,distrito,103.0,8.0,13.0,0.0,1.0,314.0,0.0,128.0,4.0,5.0,137.0,2.0,43.0,0.0,9.0,10.0,3.0,29.0,8.0,9.0,61.0,11.0,6.0,11.0,2.0,19.0,3.0,26.0,0.0,11.0,20.0,3.0,102.0,1.0,6.0,6.0,214.0,33.0
PERÚ,LIMA,CAÑETE,QUILMANA,46,23,50.0,distrito,410,44,128,14,12,2154,14,594,24,14,1010,0,678,8,56,48,24,210,26,70,1354,34,40,52,18,212,16,498,8,242,228,44,680,2,20,16,1498,564
PERÚ,LIMA,CAÑETE,SAN ANTONIO,12,5,41.67,distrito,175,7,7,10,0,408,2,108,5,36,281,0,374,7,29,12,10,26,10,10,298,12,14,14,0,26,2,113,0,31,151,12,245,0,12,19,276,89
PERÚ,LIMA,CAÑETE,SAN LUIS,38,36,94.74,distrito,401,28,118,11,13,2067,6,587,17,33,739,4,555,11,49,64,25,168,25,49,993,45,38,53,13,108,8,273,0,206,165,19,566,7,16,26,1261,501
PERÚ,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,153,106,69.28,distrito,2154,134,232,55,62,6719,52,1887,74,247,2797,36,3116,105,211,372,107,681,169,215,3487,224,159,180,64,381,25,1137,20,691,1023,124,3253,43,71,107,4434,1702
PERÚ,LIMA,CAÑETE,SANTA CRUZ DE FLORES,8,8,100.0,distrito,128.0,8.0,7.0,1.0,2.0,357.0,3.0,73.0,4.0,40.0,189.0,1.0,244.0,2.0,18.0,8.0,6.0,25.0,16.0,5.0,195.0,12.0,4.0,12.0,0.0,17.0,2.0,70.0,1.0,33.0,56.0,3.0,188.0,1.0,12.0,10.0,242.0,50.0
PERÚ,LIMA,CAÑETE,ZUÑIGA,4,4,100.0,distrito,101.0,1.0,7.0,2.0,2.0,170.0,3.0,124.0,0.0,2.0,55.0,1.0,27.0,1.0,10.0,11.0,2.0,37.0,2.0,5.0,57.0,9.0,2.0,3.0,2.0,12.0,1.0,10.0,0.0,12.0,9.0,13.0,59.0,0.0,4.0,2.0,96.0,32.0
PERÚ,LIMA,HUARAL,ATAVILLOS ALTO,3,3,100.0,distrito,29.0,0.0,0.0,0.0,0.0,135.0,1.0,57.0,0.0,9.0,21.0,0.0,8.0,0.0,3.0,2.0,1.0,5.0,1.0,1.0,11.0,0.0,1.0,2.0,1.0,5.0,0.0,8.0,0.0,6.0,6.0,1.0,17.0,1.0,0.0,1.0,81.0,23.0
PERÚ,LIMA,HUARAL,ATAVILLOS BAJO,3,3,100.0,distrito,50.0,2.0,2.0,2.0,0.0,152.0,2.0,30.0,3.0,6.0,28.0,0.0,27.0,1.0,4.0,3.0,0.0,3.0,1.0,2.0,15.0,3.0,1.0,9.0,2.0,0.0,0.0,6.0,2.0,9.0,5.0,1.0,20.0,0.0,2.0,3.0,87.0,20.0
PERÚ,LIMA,HUARAL,AUCALLAMA,51,47,92.16,distrito,450,38,87,15,15,2772,10,1284,29,27,982,5,674,12,93,56,55,145,34,102,895,43,21,71,24,68,15,306,3,199,211,48,624,9,37,28,1759,573
PERÚ,LIMA,HUARAL,CHANCAY,176,172,97.73,distrito,1622,166,268,27,36,7291,49,3328,88,271,4079,26,3817,50,422,238,173,598,140,305,3809,157,146,181,58,249,45,1199,19,659,976,191,2954,53,112,136,5224,2551
PERÚ,LIMA,HUARAL,HUARAL,299,253,84.61,distrito,2743,331,416,86,77,15257,74,5198,135,336,5459,39,6114,178,482,282,253,925,251,539,6241,312,204,319,122,438,112,2362,47,1093,1798,269,5342,67,215,210,8884,4146
PERÚ,LIMA,HUARAL,IHUARI,9,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,LIMA,HUARAL,LAMPIAN,3,3,100.0,distrito,51.0,4.0,4.0,1.0,0.0,114.0,1.0,20.0,1.0,1.0,25.0,0.0,22.0,3.0,4.0,6.0,1.0,5.0,0.0,2.0,19.0,1.0,0.0,1.0,2.0,1.0,1.0,11.0,0.0,11.0,7.0,2.0,25.0,0.0,1.0,1.0,56.0,15.0
PERÚ,LIMA,HUARAL,PACARAOS,3,3,100.0,distrito,20.0,4.0,4.0,0.0,0.0,250.0,0.0,48.0,0.0,7.0,22.0,1.0,10.0,2.0,0.0,0.0,1.0,4.0,1.0,11.0,15.0,3.0,1.0,4.0,0.0,3.0,1.0,11.0,0.0,7.0,4.0,2.0,23.0,0.0,0.0,1.0,82.0,20.0
PERÚ,LIMA,HUARAL,SAN MIGUEL DE ACOS,4,4,100.0,distrito,45.0,2.0,3.0,2.0,0.0,208.0,0.0,65.0,1.0,2.0,41.0,2.0,26.0,0.0,4.0,1.0,3.0,4.0,5.0,4.0,42.0,2.0,0.0,3.0,1.0,6.0,0.0,13.0,0.0,27.0,5.0,3.0,48.0,0.0,0.0,1.0,83.0,21.0
PERÚ,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,2,2,100.0,distrito,10.0,1.0,1.0,0.0,1.0,111.0,1.0,19.0,2.0,3.0,11.0,0.0,15.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0,17.0,0.0,0.0,0.0,41.0,22.0
PERÚ,LIMA,HUARAL,SUMBILCA,4,3,75.0,distrito,31,3,3,0,3,173,0,36,1,19,31,1,19,3,0,0,1,5,0,0,29,1,1,3,0,5,1,3,0,5,1,0,20,1,5,3,108,17
PERÚ,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,3,3,100.0,distrito,38.0,4.0,12.0,0.0,1.0,124.0,0.0,33.0,2.0,0.0,52.0,0.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,26.0,6.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,19.0,1.0,1.0,0.0,82.0,13.0
PERÚ,LIMA,HUAROCHIRÍ,ANTIOQUIA,6,6,100.0,distrito,90.0,6.0,12.0,0.0,5.0,311.0,2.0,47.0,2.0,7.0,122.0,0.0,60.0,2.0,6.0,4.0,8.0,9.0,8.0,12.0,60.0,9.0,4.0,5.0,0.0,7.0,0.0,26.0,1.0,10.0,21.0,5.0,92.0,0.0,0.0,3.0,180.0,20.0
PERÚ,LIMA,HUAROCHIRÍ,CALLAHUANCA,3,3,100.0,distrito,33.0,3.0,20.0,0.0,9.0,141.0,0.0,34.0,0.0,5.0,54.0,0.0,44.0,0.0,1.0,1.0,2.0,12.0,5.0,3.0,36.0,1.0,2.0,2.0,2.0,6.0,5.0,18.0,0.0,4.0,10.0,3.0,72.0,0.0,1.0,4.0,74.0,30.0
PERÚ,LIMA,HUAROCHIRÍ,CARAMPOMA,2,2,100.0,distrito,31.0,5.0,2.0,0.0,0.0,52.0,0.0,26.0,0.0,3.0,30.0,0.0,18.0,0.0,1.0,1.0,0.0,7.0,1.0,3.0,8.0,4.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,9.0,6.0,0.0,22.0,0.0,0.0,0.0,31.0,16.0
PERÚ,LIMA,HUAROCHIRÍ,CHICLA,6,6,100.0,distrito,87.0,4.0,14.0,3.0,2.0,145.0,1.0,217.0,0.0,1.0,132.0,0.0,62.0,0.0,5.0,7.0,3.0,19.0,8.0,7.0,64.0,17.0,4.0,5.0,2.0,3.0,2.0,27.0,0.0,31.0,26.0,2.0,60.0,0.0,1.0,3.0,125.0,41.0
PERÚ,LIMA,HUAROCHIRÍ,CUENCA,3,3,100.0,distrito,15.0,2.0,1.0,1.0,3.0,113.0,0.0,66.0,0.0,9.0,73.0,1.0,21.0,0.0,2.0,0.0,4.0,9.0,0.0,5.0,21.0,4.0,0.0,3.0,1.0,3.0,0.0,10.0,0.0,7.0,9.0,2.0,17.0,1.0,2.0,2.0,68.0,14.0
PERÚ,LIMA,HUAROCHIRÍ,HUACHUPAMPA,3,2,66.67,distrito,32,3,10,0,0,98,0,64,2,4,62,2,22,0,0,2,2,0,2,2,15,6,0,2,0,2,0,9,0,4,14,0,21,2,2,0,68,7
PERÚ,LIMA,HUAROCHIRÍ,HUANZA,3,3,100.0,distrito,43.0,2.0,7.0,1.0,1.0,73.0,0.0,44.0,1.0,4.0,50.0,0.0,15.0,0.0,10.0,1.0,1.0,3.0,4.0,1.0,8.0,8.0,1.0,4.0,1.0,1.0,4.0,3.0,0.0,15.0,10.0,2.0,29.0,0.0,0.0,0.0,123.0,21.0
PERÚ,LIMA,HUAROCHIRÍ,HUAROCHIRÍ,5,5,100.0,distrito,74.0,1.0,18.0,0.0,8.0,141.0,1.0,63.0,2.0,9.0,87.0,0.0,38.0,1.0,4.0,2.0,3.0,11.0,3.0,3.0,32.0,4.0,2.0,4.0,1.0,3.0,1.0,11.0,0.0,8.0,9.0,3.0,60.0,1.0,0.0,0.0,139.0,89.0
PERÚ,LIMA,HUAROCHIRÍ,LAHUAYTAMBO,3,3,100.0,distrito,27.0,7.0,5.0,0.0,2.0,82.0,0.0,28.0,4.0,3.0,40.0,1.0,8.0,1.0,2.0,1.0,3.0,4.0,0.0,3.0,11.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,2.0,22.0,1.0,4.0,0.0,78.0,29.0
PERÚ,LIMA,HUAROCHIRÍ,LANGA,4,4,100.0,distrito,25.0,12.0,2.0,0.0,2.0,162.0,1.0,30.0,1.0,18.0,108.0,0.0,22.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,27.0,2.0,1.0,5.0,2.0,3.0,0.0,9.0,0.0,8.0,5.0,1.0,33.0,0.0,0.0,1.0,73.0,47.0
PERÚ,LIMA,HUAROCHIRÍ,MARIATANA,5,4,80.0,distrito,24,6,41,0,2,252,0,70,0,19,78,0,42,1,14,1,2,8,4,9,42,5,1,8,2,4,1,14,1,18,8,2,32,1,2,1,214,41
PERÚ,LIMA,HUAROCHIRÍ,MATUCANA,15,14,93.33,distrito,319,19,39,5,1,652,4,249,4,22,304,5,223,6,10,12,6,34,12,14,182,43,11,27,5,22,4,98,1,66,64,28,275,0,5,3,493,191
PERÚ,LIMA,HUAROCHIRÍ,RICARDO PALMA,21,19,90.48,distrito,375,27,54,4,11,864,6,207,15,19,376,3,458,7,13,23,9,55,17,52,338,28,10,23,29,31,13,123,6,44,123,27,742,1,9,6,483,162
PERÚ,LIMA,HUAROCHIRÍ,SAN ANDRÉS DE TUPICOCHA,5,4,80.0,distrito,54,2,12,1,2,185,2,112,1,5,109,2,25,4,0,4,6,12,4,1,30,9,1,9,1,6,1,15,4,15,6,6,34,2,0,0,122,30
PERÚ,LIMA,HUAROCHIRÍ,SAN ANTONIO,135,115,85.19,distrito,1726,201,143,27,75,5023,39,2517,68,106,4248,19,2296,34,156,424,100,525,155,265,2159,223,110,201,29,148,20,1180,15,389,757,109,2003,27,93,69,3435,1404
PERÚ,LIMA,HUAROCHIRÍ,SAN BARTOLOMÉ,4,4,100.0,distrito,53.0,5.0,10.0,2.0,4.0,176.0,0.0,57.0,1.0,5.0,116.0,0.0,89.0,0.0,4.0,0.0,3.0,32.0,2.0,3.0,67.0,7.0,4.0,2.0,3.0,11.0,0.0,14.0,0.0,9.0,16.0,7.0,78.0,0.0,2.0,2.0,85.0,29.0
PERÚ,LIMA,HUAROCHIRÍ,SAN DAMIÁN,5,5,100.0,distrito,20.0,7.0,11.0,1.0,0.0,352.0,0.0,35.0,2.0,4.0,87.0,0.0,17.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,36.0,1.0,1.0,18.0,0.0,6.0,2.0,4.0,0.0,3.0,3.0,1.0,49.0,2.0,2.0,0.0,171.0,33.0
PERÚ,LIMA,HUAROCHIRÍ,SAN JUAN DE IRIS,2,1,50.0,distrito,24,8,18,0,2,58,2,28,0,2,46,0,16,2,4,2,2,2,0,0,26,8,0,4,0,10,0,4,0,2,0,0,52,0,0,0,54,16
PERÚ,LIMA,HUAROCHIRÍ,SAN JUAN DE TANTARANCHE,2,2,100.0,distrito,17.0,0.0,9.0,1.0,2.0,57.0,0.0,17.0,0.0,3.0,17.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,12.0,0.0,1.0,0.0,38.0,24.0
PERÚ,LIMA,HUAROCHIRÍ,SAN LORENZO DE QUINTI,5,1,20.0,provincia,49,5,8,1,2,153,1,60,2,4,93,0,56,1,5,6,3,12,4,6,50,7,2,5,1,4,1,24,0,10,18,3,69,1,2,2,99,36
PERÚ,LIMA,HUAROCHIRÍ,SAN MATEO,13,13,100.0,distrito,210.0,11.0,36.0,6.0,16.0,592.0,3.0,160.0,2.0,5.0,298.0,0.0,185.0,7.0,18.0,14.0,14.0,32.0,17.0,19.0,175.0,19.0,6.0,15.0,8.0,14.0,1.0,89.0,2.0,62.0,52.0,7.0,233.0,3.0,10.0,1.0,387.0,151.0
PERÚ,LIMA,HUAROCHIRÍ,SAN MATEO DE OTAO,7,7,100.0,distrito,55.0,5.0,12.0,1.0,0.0,476.0,0.0,73.0,0.0,4.0,120.0,1.0,42.0,1.0,16.0,2.0,5.0,14.0,5.0,7.0,73.0,15.0,3.0,7.0,1.0,6.0,4.0,21.0,0.0,9.0,15.0,2.0,164.0,1.0,3.0,2.0,171.0,81.0
PERÚ,LIMA,HUAROCHIRÍ,SAN PEDRO DE CASTA,4,4,100.0,distrito,54.0,12.0,7.0,0.0,2.0,147.0,1.0,112.0,0.0,12.0,107.0,0.0,27.0,1.0,8.0,1.0,7.0,14.0,1.0,9.0,18.0,15.0,1.0,7.0,2.0,1.0,2.0,9.0,0.0,14.0,2.0,1.0,38.0,1.0,0.0,4.0,127.0,43.0
PERÚ,LIMA,HUAROCHIRÍ,SAN PEDRO DE HUANCAYRE,1,1,100.0,distrito,9.0,0.0,9.0,0.0,0.0,28.0,0.0,6.0,1.0,1.0,18.0,0.0,5.0,0.0,8.0,1.0,1.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,25.0,7.0
PERÚ,LIMA,HUAROCHIRÍ,SAN PEDRO DE LARAOS,2,1,50.0,distrito,16,6,6,0,0,50,0,16,0,4,18,0,26,2,0,0,0,6,2,0,10,0,0,0,0,0,0,4,0,2,6,0,24,0,0,0,42,8
PERÚ,LIMA,HUAROCHIRÍ,SANGALLAYA,2,2,100.0,distrito,19.0,0.0,5.0,0.0,1.0,110.0,0.0,27.0,1.0,9.0,20.0,1.0,30.0,0.0,2.0,1.0,4.0,3.0,0.0,2.0,13.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,1.0,7.0,0.0,13.0,0.0,0.0,0.0,108.0,19.0
PERÚ,LIMA,HUAROCHIRÍ,SANTA CRUZ DE COCACHACRA,8,8,100.0,distrito,126.0,16.0,28.0,2.0,5.0,334.0,0.0,96.0,2.0,6.0,180.0,1.0,133.0,2.0,41.0,9.0,9.0,33.0,7.0,16.0,111.0,22.0,7.0,6.0,5.0,3.0,3.0,40.0,0.0,13.0,77.0,9.0,203.0,0.0,5.0,5.0,185.0,63.0
PERÚ,LIMA,HUAROCHIRÍ,SANTA EULALIA,37,37,100.0,distrito,515.0,48.0,111.0,3.0,11.0,1364.0,8.0,520.0,20.0,33.0,785.0,5.0,815.0,9.0,43.0,40.0,21.0,124.0,37.0,53.0,573.0,81.0,21.0,51.0,11.0,50.0,25.0,294.0,4.0,90.0,252.0,38.0,1304.0,6.0,15.0,22.0,849.0,352.0
PERÚ,LIMA,HUAROCHIRÍ,SANTIAGO DE ANCHUCAYA,2,2,100.0,distrito,12.0,0.0,8.0,0.0,7.0,64.0,0.0,30.0,0.0,26.0,16.0,0.0,12.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,36.0,9.0
PERÚ,LIMA,HUAROCHIRÍ,SANTIAGO DE TUNA,2,2,100.0,distrito,6.0,2.0,6.0,0.0,2.0,135.0,0.0,14.0,1.0,8.0,44.0,0.0,39.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,25.0,8.0,0.0,4.0,0.0,1.0,1.0,5.0,0.0,4.0,10.0,2.0,29.0,1.0,0.0,2.0,78.0,13.0
PERÚ,LIMA,HUAROCHIRÍ,SANTO DOMINGO DE LOS OLLEROS,21,19,90.48,distrito,123,18,35,1,3,952,4,228,12,14,375,1,120,7,55,23,9,60,11,27,157,21,3,13,4,13,2,69,1,34,41,7,193,1,3,8,388,105
